State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall,fertilizers,pesticides_tonnes,Yield
Chhattisgarh,BALODA BAZAR,2012,Kharif     ,Rice,222135.0,382025.0,2520.5784050255784,100.0,1.0,1.7197875166002656
Chhattisgarh,BALODA BAZAR,2013,Kharif     ,Rice,223120.0,324941.0,2969.7370380155576,100.0,1.0,1.4563508425959124
Chhattisgarh,BALODA BAZAR,2014,Kharif     ,Rice,238360.0,383684.0,2724.5006676260186,100.0,1.0,1.6096828326900487
Chhattisgarh,BALRAMPUR,2011,Kharif     ,Rice,81931.0,112272.0,2123.4376457792023,100.0,1.0,1.370323809058842
Chhattisgarh,BALRAMPUR,2012,Kharif     ,Rice,78612.0,153034.0,2476.905655902519,100.0,1.0,1.9467002493258028
Chhattisgarh,BALRAMPUR,2013,Kharif     ,Rice,76789.0,128716.0,2347.858701464989,100.0,1.0,1.6762296683118676
Chhattisgarh,BALRAMPUR,2014,Kharif     ,Rice,84190.0,153462.0,2100.23006548451,100.0,1.0,1.822805558854971
Chhattisgarh,BASTAR,2000,Kharif     ,Rice,258336.0,213319.0,2697.961888788448,100.0,1.0,0.8257424439489657
Chhattisgarh,BASTAR,2001,Kharif     ,Rice,260224.0,385963.0,2420.455745902778,100.0,1.0,1.4831952471716674
Chhattisgarh,BASTAR,2002,Kharif     ,Rice,258955.0,128736.0,2426.7851165870766,100.0,1.0,0.4971365681295978
Chhattisgarh,BASTAR,2003,Kharif     ,Rice,260206.0,439318.0,2955.3763671223805,100.0,1.0,1.688346925128552
Chhattisgarh,BASTAR,2004,Kharif     ,Rice,260826.0,327311.0,2550.353656813518,100.0,1.0,1.2549017352564544
Chhattisgarh,BASTAR,2005,Kharif     ,Rice,260734.0,349876.0,2278.8352032651765,100.0,1.0,1.341888668144546
Chhattisgarh,BASTAR,2006,Kharif     ,Rice,239805.0,326040.0,2274.030840784658,100.0,1.0,1.359604678801526
Chhattisgarh,BASTAR,2007,Kharif     ,Rice,239537.0,345270.0,2501.118325894672,100.0,1.0,1.4414057118524486
Chhattisgarh,BASTAR,2008,Kharif     ,Rice,240340.0,280325.0,2603.5997395134873,100.0,1.0,1.166368477989515
Chhattisgarh,BASTAR,2009,Kharif     ,Rice,240074.0,278302.0,2190.6165803844965,100.0,1.0,1.1592342361105326
Chhattisgarh,BASTAR,2010,Kharif     ,Rice,239376.0,401486.0,2074.0841863424275,100.0,1.0,1.6772191030011363
Chhattisgarh,BASTAR,2011,Kharif     ,Rice,136930.0,145313.0,2324.698373737245,100.0,1.0,1.061221061856423
Chhattisgarh,BASTAR,2012,Kharif     ,Rice,137609.0,244700.0,2159.4514239683485,100.0,1.0,1.7782267148224318
Chhattisgarh,BASTAR,2013,Kharif     ,Rice,137727.0,229306.0,2613.378767692448,100.0,1.0,1.6649313496990423
Chhattisgarh,BASTAR,2014,Kharif     ,Rice,132393.0,241480.0,2982.286440891921,100.0,1.0,1.8239635026021013
Chhattisgarh,BEMETARA,2011,Kharif     ,Rice,155499.0,271535.0,2473.741765317976,100.0,1.0,1.7462170174727811
Chhattisgarh,BEMETARA,2012,Kharif     ,Rice,154451.0,266542.0,2427.0801816278795,100.0,1.0,1.7257382600306894
Chhattisgarh,BEMETARA,2013,Kharif     ,Rice,156979.0,231018.0,2375.816434888215,100.0,1.0,1.4716490740799726
Chhattisgarh,BEMETARA,2014,Kharif     ,Rice,160884.0,274799.0,2821.7280911608236,100.0,1.0,1.708056736530668
Chhattisgarh,BIJAPUR,2006,Kharif     ,Rice,59305.0,,2950.258617429522,100.0,1.0,
Chhattisgarh,BIJAPUR,2007,Kharif     ,Rice,61042.0,81497.0,2573.6110510392014,100.0,1.0,1.335097146227188
Chhattisgarh,BIJAPUR,2008,Kharif     ,Rice,61144.0,42886.0,2642.674851452288,100.0,1.0,0.7013934318984691
Chhattisgarh,BIJAPUR,2009,Kharif     ,Rice,58042.0,66370.0,2576.1682718335505,100.0,1.0,1.1434823059164054
Chhattisgarh,BIJAPUR,2010,Kharif     ,Rice,59639.0,127052.0,2979.767338905277,100.0,1.0,2.130350944851523
Chhattisgarh,BIJAPUR,2011,Kharif     ,Rice,55919.0,79528.0,2256.6080969507366,100.0,1.0,1.4221999678105832
Chhattisgarh,BIJAPUR,2012,Kharif     ,Rice,60841.0,115818.0,2376.1001282325315,100.0,1.0,1.9036176262717572
Chhattisgarh,BIJAPUR,2013,Kharif     ,Rice,61635.0,99211.0,2418.796478452222,100.0,1.0,1.6096536059057354
Chhattisgarh,BIJAPUR,2014,Kharif     ,Rice,61565.0,115289.0,2524.5646026481954,100.0,1.0,1.872638674571591
Chhattisgarh,BILASPUR,2000,Kharif     ,Rice,314066.0,195548.0,2254.2888367657238,100.0,1.0,0.6226334592092108
Chhattisgarh,BILASPUR,2001,Kharif     ,Rice,319809.0,448855.0,2350.0528035010557,100.0,1.0,1.40350959478939
Chhattisgarh,BILASPUR,2002,Kharif     ,Rice,316368.0,212099.0,2377.1414556205755,100.0,1.0,0.6704186264097507
Chhattisgarh,BILASPUR,2003,Kharif     ,Rice,320204.0,505972.0,2062.526762863598,100.0,1.0,1.580155151091179
Chhattisgarh,BILASPUR,2004,Kharif     ,Rice,321626.0,433960.0,2597.281297614475,100.0,1.0,1.349269026757787
Chhattisgarh,BILASPUR,2005,Kharif     ,Rice,322411.0,515483.0,2769.5881990959992,100.0,1.0,1.5988381289720264
Chhattisgarh,BILASPUR,2006,Kharif     ,Rice,324475.0,462644.0,2738.6875614558144,100.0,1.0,1.4258232529470682
Chhattisgarh,BILASPUR,2007,Kharif     ,Rice,325134.0,469491.0,2511.2995238618196,100.0,1.0,1.443992323165218
Chhattisgarh,BILASPUR,2008,Kharif     ,Rice,323407.0,447099.0,2717.048890301959,100.0,1.0,1.382465438286741
Chhattisgarh,BILASPUR,2009,Kharif     ,Rice,305253.0,311696.0,2897.026011200349,100.0,1.0,1.021107081666683
Chhattisgarh,BILASPUR,2010,Kharif     ,Rice,329117.0,551672.0,2656.892690260459,100.0,1.0,1.6762184876502886
Chhattisgarh,BILASPUR,2011,Kharif     ,Rice,224564.0,412102.0,2038.8675552757286,100.0,1.0,1.8351205001692168
Chhattisgarh,BILASPUR,2012,Kharif     ,Rice,219766.0,436557.0,2123.723722058394,100.0,1.0,1.9864628741479573
Chhattisgarh,BILASPUR,2013,Kharif     ,Rice,222487.0,459300.0,2139.586989510456,100.0,1.0,2.064390278982592
Chhattisgarh,BILASPUR,2014,Kharif     ,Rice,227579.0,456491.0,2606.7344533613673,100.0,1.0,2.0058573066935
Chhattisgarh,DANTEWADA,2000,Kharif     ,Rice,207469.0,177354.0,2112.9268793711594,100.0,1.0,0.8548457841894451
Chhattisgarh,DANTEWADA,2001,Kharif     ,Rice,208838.0,273524.0,2338.2845232407717,100.0,1.0,1.3097424798168915
Chhattisgarh,DANTEWADA,2002,Kharif     ,Rice,204492.0,113811.0,2019.3040652374152,100.0,1.0,0.5565547796490816
Chhattisgarh,DANTEWADA,2003,Kharif     ,Rice,208224.0,283588.0,2264.5357029976667,100.0,1.0,1.3619371446134931
Chhattisgarh,DANTEWADA,2004,Kharif     ,Rice,209076.0,212564.0,2726.5555375419817,100.0,1.0,1.0166829286957852
Chhattisgarh,DANTEWADA,2005,Kharif     ,Rice,209077.0,171278.0,2130.223689594252,100.0,1.0,0.8192101474576352
Chhattisgarh,DANTEWADA,2006,Kharif     ,Rice,118352.0,211112.0,2741.7215230612164,100.0,1.0,1.783763687981614
Chhattisgarh,DANTEWADA,2007,Kharif     ,Rice,129463.0,181019.0,2019.3322375687449,100.0,1.0,1.3982296100044027
Chhattisgarh,DANTEWADA,2008,Kharif     ,Rice,130262.0,144890.0,2717.2090432998157,100.0,1.0,1.112296755769142
Chhattisgarh,DANTEWADA,2009,Kharif     ,Rice,132580.0,96012.0,2500.6100499262934,100.0,1.0,0.724181626187962
Chhattisgarh,DANTEWADA,2010,Kharif     ,Rice,137791.0,261296.0,2145.536905242055,100.0,1.0,1.8963212401390512
Chhattisgarh,DANTEWADA,2011,Kharif     ,Rice,66335.0,84423.0,2802.52042477778,100.0,1.0,1.272676565915429
Chhattisgarh,DANTEWADA,2012,Kharif     ,Rice,67846.0,164816.0,2950.783805424948,100.0,1.0,2.429266279515373
Chhattisgarh,DANTEWADA,2013,Kharif     ,Rice,68153.0,112922.0,2292.51934502069,100.0,1.0,1.6568896453567707
Chhattisgarh,DANTEWADA,2014,Kharif     ,Rice,70366.0,131262.0,2736.1048170703157,100.0,1.0,1.86541795753631
Chhattisgarh,DHAMTARI,2000,Kharif     ,Rice,143445.0,139175.0,2124.480514040848,100.0,1.0,0.9702324932901112
Chhattisgarh,DHAMTARI,2001,Kharif     ,Rice,142588.0,213867.0,2666.7120646834974,100.0,1.0,1.4998948018066036
Chhattisgarh,DHAMTARI,2002,Kharif     ,Rice,139084.0,164690.0,2987.024936910001,100.0,1.0,1.1841045699002042
Chhattisgarh,DHAMTARI,2003,Kharif     ,Rice,141585.0,217544.0,2130.730420138928,100.0,1.0,1.5364904474344034
Chhattisgarh,DHAMTARI,2004,Kharif     ,Rice,145537.0,201587.0,2375.2731759281714,100.0,1.0,1.3851254320207234
Chhattisgarh,DHAMTARI,2005,Kharif     ,Rice,149772.0,272042.0,2207.373549937028,100.0,1.0,1.8163742221510029
Chhattisgarh,DHAMTARI,2006,Kharif     ,Rice,163589.0,328047.0,2511.6405730854535,100.0,1.0,2.005312093111395
Chhattisgarh,DHAMTARI,2007,Kharif     ,Rice,175006.0,346087.0,2754.2891123882855,100.0,1.0,1.9775721975246563
Chhattisgarh,DHAMTARI,2008,Kharif     ,Rice,152432.0,268219.0,2097.4917717516228,100.0,1.0,1.759597722263042
Chhattisgarh,DHAMTARI,2009,Kharif     ,Rice,143904.0,260683.0,2919.390601738974,100.0,1.0,1.811506281965755
Chhattisgarh,DHAMTARI,2010,Kharif     ,Rice,168855.0,395133.0,2854.5910862508094,100.0,1.0,2.3400728435640046
Chhattisgarh,DHAMTARI,2011,Kharif     ,Rice,162439.0,405071.0,2974.725554693127,100.0,1.0,2.4936807047568625
Chhattisgarh,DHAMTARI,2012,Kharif     ,Rice,185013.0,489332.0,2477.506145212812,100.0,1.0,2.6448519833741413
Chhattisgarh,DHAMTARI,2013,Kharif     ,Rice,194750.0,436199.0,2310.406643599411,100.0,1.0,2.2397894736842106
Chhattisgarh,DHAMTARI,2014,Kharif     ,Rice,198148.0,620402.0,2729.7177532110645,100.0,1.0,3.13100308860044
Chhattisgarh,DURG,2000,Kharif     ,Rice,435303.0,224171.0,2402.190391346462,100.0,1.0,0.5149769241195213
Chhattisgarh,DURG,2001,Kharif     ,Rice,436807.0,605170.0,2387.1384064800154,100.0,1.0,1.385440251644319
Chhattisgarh,DURG,2002,Kharif     ,Rice,432904.0,233410.0,2693.760308235981,100.0,1.0,0.5391726572173046
Chhattisgarh,DURG,2003,Kharif     ,Rice,442753.0,716384.0,2343.5593309805013,100.0,1.0,1.6180217864136437
Chhattisgarh,DURG,2004,Kharif     ,Rice,449635.0,633535.0,2365.38970541715,100.0,1.0,1.4089984098212995
Chhattisgarh,DURG,2005,Kharif     ,Rice,453535.0,746241.0,2971.5626282268654,100.0,1.0,1.6453878972956884
Chhattisgarh,DURG,2006,Kharif     ,Rice,460930.0,673868.0,2579.3094408983243,100.0,1.0,1.4619747033172066
Chhattisgarh,DURG,2007,Kharif     ,Rice,465325.0,730870.0,2788.9684834289237,100.0,1.0,1.5706656637833771
Chhattisgarh,DURG,2008,Kharif     ,Rice,464617.0,420864.0,2616.492061537174,100.0,1.0,0.9058299631739692
Chhattisgarh,DURG,2009,Kharif     ,Rice,451263.0,355753.0,2663.4002036555203,100.0,1.0,0.7883495877127086
Chhattisgarh,DURG,2010,Kharif     ,Rice,462087.0,844764.0,2075.9666818180976,100.0,1.0,1.8281492446227656
Chhattisgarh,DURG,2011,Kharif     ,Rice,129502.0,248913.0,2821.231402165776,100.0,1.0,1.922078423499251
Chhattisgarh,DURG,2012,Kharif     ,Rice,129784.0,296124.0,2749.445392809475,100.0,1.0,2.281668002219072
Chhattisgarh,DURG,2013,Kharif     ,Rice,130671.0,253696.0,2320.134594836122,100.0,1.0,1.9414866343718196
Chhattisgarh,DURG,2014,Kharif     ,Rice,130467.0,242048.0,2457.4395633302897,100.0,1.0,1.8552430882905253
Chhattisgarh,GARIYABAND,2011,Kharif     ,Rice,134895.0,154339.0,2802.994131591009,100.0,1.0,1.1441417398717522
Chhattisgarh,GARIYABAND,2012,Kharif     ,Rice,131879.0,206342.0,2153.1801157930863,100.0,1.0,1.5646312149773656
Chhattisgarh,GARIYABAND,2013,Kharif     ,Rice,134290.0,198730.0,2916.1072237527706,100.0,1.0,1.4798570258396009
Chhattisgarh,GARIYABAND,2014,Kharif     ,Rice,139889.0,237276.0,2585.523554108111,100.0,1.0,1.69617339462002
Chhattisgarh,JANJGIR-CHAMPA,2000,Kharif     ,Rice,254692.0,167830.0,2250.645386922049,100.0,1.0,0.6589527743313492
Chhattisgarh,JANJGIR-CHAMPA,2001,Kharif     ,Rice,254981.0,386700.0,2686.39224898044,100.0,1.0,1.51658358858111
Chhattisgarh,JANJGIR-CHAMPA,2002,Kharif     ,Rice,252737.0,299041.0,2062.410276219726,100.0,1.0,1.183210214570878
Chhattisgarh,JANJGIR-CHAMPA,2003,Kharif     ,Rice,253178.0,341989.0,2442.540320371184,100.0,1.0,1.3507848233258817
Chhattisgarh,JANJGIR-CHAMPA,2004,Kharif     ,Rice,253093.0,314469.0,2905.2877967963814,100.0,1.0,1.242503743683152
Chhattisgarh,JANJGIR-CHAMPA,2005,Kharif     ,Rice,253737.0,452873.0,2163.1639045402417,100.0,1.0,1.7848126209421566
Chhattisgarh,JANJGIR-CHAMPA,2006,Kharif     ,Rice,278916.0,528694.0,2468.394287157317,100.0,1.0,1.8955312710636891
Chhattisgarh,JANJGIR-CHAMPA,2007,Kharif     ,Rice,254239.0,539486.0,2121.6997391335276,100.0,1.0,2.1219639787758764
Chhattisgarh,JANJGIR-CHAMPA,2008,Kharif     ,Rice,288940.0,484450.0,2834.2765275349802,100.0,1.0,1.676645670381394
Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif     ,Rice,254022.0,557818.0,2953.1888004117154,100.0,1.0,2.1959436584232863
Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif     ,Rice,254778.0,659384.0,2234.8011338879446,100.0,1.0,2.588072753534449
Chhattisgarh,JANJGIR-CHAMPA,2011,Kharif     ,Rice,279492.0,734839.0,2493.7357202648855,100.0,1.0,2.629195111130193
Chhattisgarh,JANJGIR-CHAMPA,2012,Kharif     ,Rice,281528.0,847944.0,2962.0784886000447,100.0,1.0,3.011934869711005
Chhattisgarh,JANJGIR-CHAMPA,2013,Kharif     ,Rice,257816.0,742522.0,2913.556109172913,100.0,1.0,2.8800462345238467
Chhattisgarh,JANJGIR-CHAMPA,2014,Kharif     ,Rice,253667.0,802349.0,2938.9578650220524,100.0,1.0,3.1630010998671487
Chhattisgarh,JASHPUR,2000,Kharif     ,Rice,179057.0,120855.0,2999.610231826457,100.0,1.0,0.6749526687032621
Chhattisgarh,JASHPUR,2001,Kharif     ,Rice,179252.0,221341.0,2881.311733049851,100.0,1.0,1.2348035168366325
Chhattisgarh,JASHPUR,2002,Kharif     ,Rice,180322.0,116095.0,2176.7654111552647,100.0,1.0,0.6438204988853273
Chhattisgarh,JASHPUR,2003,Kharif     ,Rice,180373.0,225019.0,2731.963345179668,100.0,1.0,1.247520416026789
Chhattisgarh,JASHPUR,2004,Kharif     ,Rice,180028.0,167461.0,2638.7645307757093,100.0,1.0,0.9301941920145756
Chhattisgarh,JASHPUR,2005,Kharif     ,Rice,180718.0,159200.0,2070.7474156123835,100.0,1.0,0.8809305105191514
Chhattisgarh,JASHPUR,2006,Kharif     ,Rice,180309.0,188689.0,2394.505780374178,100.0,1.0,1.0464757721467035
Chhattisgarh,JASHPUR,2007,Kharif     ,Rice,181389.0,220343.0,2010.7144499641681,100.0,1.0,1.2147539266438427
Chhattisgarh,JASHPUR,2008,Kharif     ,Rice,180921.0,203992.0,2004.5362568379824,100.0,1.0,1.1275197461875626
Chhattisgarh,JASHPUR,2009,Kharif     ,Rice,180614.0,193157.0,2538.7452074539365,100.0,1.0,1.0694464437972693
Chhattisgarh,JASHPUR,2010,Kharif     ,Rice,179402.0,247335.0,2709.867673121822,100.0,1.0,1.378663560049498
Chhattisgarh,JASHPUR,2011,Kharif     ,Rice,180163.0,267743.0,2811.263845275011,100.0,1.0,1.4861153510987273
Chhattisgarh,JASHPUR,2012,Kharif     ,Rice,182433.0,278298.0,2405.5392226674708,100.0,1.0,1.525480587393728
Chhattisgarh,JASHPUR,2013,Kharif     ,Rice,180506.0,277510.0,2774.306907873319,100.0,1.0,1.5374004188226431
Chhattisgarh,JASHPUR,2014,Kharif     ,Rice,180700.0,290404.0,2798.0546724565684,100.0,1.0,1.6071057000553404
Chhattisgarh,KABIRDHAM,2000,Kharif     ,Rice,90203.0,46575.0,2461.5916035143646,100.0,1.0,0.5163353768721661
Chhattisgarh,KABIRDHAM,2001,Kharif     ,Rice,92215.0,108539.0,2111.0745052334164,100.0,1.0,1.17702109201323
Chhattisgarh,KABIRDHAM,2002,Kharif     ,Rice,92649.0,81628.0,2429.5903442966996,100.0,1.0,0.881045666979676
Chhattisgarh,KABIRDHAM,2003,Kharif     ,Rice,92807.0,101004.0,2402.6339861437496,100.0,1.0,1.088323079078087
Chhattisgarh,KABIRDHAM,2004,Kharif     ,Rice,93135.0,83543.0,2677.299415610166,100.0,1.0,0.8970097170773608
Chhattisgarh,KABIRDHAM,2005,Kharif     ,Rice,93236.0,102670.0,2041.0708869648251,100.0,1.0,1.101184091981638
Chhattisgarh,KABIRDHAM,2006,Kharif     ,Rice,92837.0,129942.0,2541.7018466222294,100.0,1.0,1.399679007292351
Chhattisgarh,KABIRDHAM,2007,Kharif     ,Rice,93715.0,104967.0,2815.2619396059167,100.0,1.0,1.120066158032332
Chhattisgarh,KABIRDHAM,2008,Kharif     ,Rice,95047.0,100521.0,2905.5632484949724,100.0,1.0,1.0575925594705775
Chhattisgarh,KABIRDHAM,2009,Kharif     ,Rice,96516.0,78540.0,2139.7298870063455,100.0,1.0,0.8137510879025239
Chhattisgarh,KABIRDHAM,2010,Kharif     ,Rice,95739.0,151006.0,2570.2308422107244,100.0,1.0,1.5772673623079414
Chhattisgarh,KABIRDHAM,2011,Kharif     ,Rice,95695.0,155004.0,2133.1253615405053,100.0,1.0,1.619771147917864
Chhattisgarh,KABIRDHAM,2012,Kharif     ,Rice,95853.0,142900.0,2200.773360990944,100.0,1.0,1.4908244916695357
Chhattisgarh,KABIRDHAM,2013,Kharif     ,Rice,96026.0,127776.0,2128.700351803755,100.0,1.0,1.330639618436673
Chhattisgarh,KABIRDHAM,2014,Kharif     ,Rice,102157.0,138630.0,2507.868324590925,100.0,1.0,1.357028886909365
Chhattisgarh,KANKER,2000,Kharif     ,Rice,162220.0,133229.0,2214.0540412365676,100.0,1.0,0.8212859080261373
Chhattisgarh,KANKER,2001,Kharif     ,Rice,164934.0,262672.0,2115.387803440967,100.0,1.0,1.592588550571744
Chhattisgarh,KANKER,2002,Kharif     ,Rice,160452.0,88832.0,2087.5485687957494,100.0,1.0,0.5536359783611298
Chhattisgarh,KANKER,2003,Kharif     ,Rice,164148.0,319835.0,2633.772043541334,100.0,1.0,1.948455052757268
Chhattisgarh,KANKER,2004,Kharif     ,Rice,165555.0,248783.0,2596.1449822757145,100.0,1.0,1.5027211500709734
Chhattisgarh,KANKER,2005,Kharif     ,Rice,167460.0,275545.0,2556.2369043069825,100.0,1.0,1.6454377164696046
Chhattisgarh,KANKER,2006,Kharif     ,Rice,170620.0,302060.0,2090.3101038496325,100.0,1.0,1.7703668971984527
Chhattisgarh,KANKER,2007,Kharif     ,Rice,171869.0,284312.0,2617.801871142272,100.0,1.0,1.654236656988753
Chhattisgarh,KANKER,2008,Kharif     ,Rice,171869.0,223318.0,2299.9205385942755,100.0,1.0,1.2993500864030163
Chhattisgarh,KANKER,2009,Kharif     ,Rice,171869.0,215414.0,2945.8448277911084,100.0,1.0,1.2533615718948734
Chhattisgarh,KANKER,2010,Kharif     ,Rice,173596.0,385716.0,2798.7576014569695,100.0,1.0,2.2219175557040485
Chhattisgarh,KANKER,2011,Kharif     ,Rice,173669.0,241055.0,2194.5501663001273,100.0,1.0,1.3880139806183027
Chhattisgarh,KANKER,2012,Kharif     ,Rice,174398.0,452378.0,2170.70502759853,100.0,1.0,2.593940297480476
Chhattisgarh,KANKER,2013,Kharif     ,Rice,177529.0,431585.0,2906.685358773967,100.0,1.0,2.431067600223062
Chhattisgarh,KANKER,2014,Kharif     ,Rice,178689.0,477197.0,2492.1913394264047,100.0,1.0,2.67054491322913
Chhattisgarh,KONDAGAON,2011,Kharif     ,Rice,99670.0,105332.0,2986.404094278792,100.0,1.0,1.05680746463329
Chhattisgarh,KONDAGAON,2012,Kharif     ,Rice,99796.0,172562.0,2519.268805176188,100.0,1.0,1.729147460820073
Chhattisgarh,KONDAGAON,2013,Kharif     ,Rice,100277.0,181999.0,2140.2757688864235,100.0,1.0,1.8149625537261784
Chhattisgarh,KONDAGAON,2014,Kharif     ,Rice,100383.0,193520.0,2922.782824901122,100.0,1.0,1.9278164629469128
Chhattisgarh,KORBA,2000,Kharif     ,Rice,109325.0,60674.0,2355.98798596446,100.0,1.0,0.5549874228218614
Chhattisgarh,KORBA,2001,Kharif     ,Rice,110152.0,145072.0,2974.8490156504895,100.0,1.0,1.3170164863098264
Chhattisgarh,KORBA,2002,Kharif     ,Rice,108984.0,82439.0,2139.428873181053,100.0,1.0,0.7564321368274242
Chhattisgarh,KORBA,2003,Kharif     ,Rice,110113.0,134710.0,2500.0440989597987,100.0,1.0,1.2233796191185418
Chhattisgarh,KORBA,2004,Kharif     ,Rice,109856.0,101504.0,2447.940367968114,100.0,1.0,0.9239732012816778
Chhattisgarh,KORBA,2005,Kharif     ,Rice,109622.0,129060.0,2263.8095537426148,100.0,1.0,1.1773184214847383
Chhattisgarh,KORBA,2006,Kharif     ,Rice,109853.0,95823.0,2882.672232102322,100.0,1.0,0.8722838702629878
Chhattisgarh,KORBA,2007,Kharif     ,Rice,109818.0,120613.0,2779.5717348732624,100.0,1.0,1.0982990038062976
Chhattisgarh,KORBA,2008,Kharif     ,Rice,109650.0,110250.0,2728.3311915258873,100.0,1.0,1.00547195622435
Chhattisgarh,KORBA,2009,Kharif     ,Rice,109232.0,101991.0,2099.878261071007,100.0,1.0,0.9337099018602608
Chhattisgarh,KORBA,2010,Kharif     ,Rice,109207.0,130510.0,2572.6060283503975,100.0,1.0,1.1950699131008085
Chhattisgarh,KORBA,2011,Kharif     ,Rice,109052.0,151705.0,2653.241249289452,100.0,1.0,1.3911253347027106
Chhattisgarh,KORBA,2012,Kharif     ,Rice,109252.0,175010.0,2117.070212036122,100.0,1.0,1.6018928715263794
Chhattisgarh,KORBA,2013,Kharif     ,Rice,109179.0,150499.0,2097.96536866801,100.0,1.0,1.3784610593612323
Chhattisgarh,KORBA,2014,Kharif     ,Rice,109135.0,164065.0,2282.0934358796358,100.0,1.0,1.5033215741970951
Chhattisgarh,KOREA,2000,Kharif     ,Rice,68626.0,45906.0,2340.1919393583457,100.0,1.0,0.668930143094454
Chhattisgarh,KOREA,2001,Kharif     ,Rice,70398.0,102157.0,2741.2942807544314,100.0,1.0,1.451134975425438
Chhattisgarh,KOREA,2002,Kharif     ,Rice,66735.0,36098.0,2743.7646845661498,100.0,1.0,0.5409155615494119
Chhattisgarh,KOREA,2003,Kharif     ,Rice,69774.0,99029.0,2645.3463552236053,100.0,1.0,1.419282254134778
Chhattisgarh,KOREA,2004,Kharif     ,Rice,69968.0,75066.0,2710.5670371528604,100.0,1.0,1.0728618797164418
Chhattisgarh,KOREA,2005,Kharif     ,Rice,70855.0,62552.0,2155.7083430192706,100.0,1.0,0.8828170206760285
Chhattisgarh,KOREA,2006,Kharif     ,Rice,71107.0,66435.0,2842.0469790845573,100.0,1.0,0.9342962014991492
Chhattisgarh,KOREA,2007,Kharif     ,Rice,69115.0,55104.0,2613.3016007510146,100.0,1.0,0.7972798958257976
Chhattisgarh,KOREA,2008,Kharif     ,Rice,70742.0,84338.0,2700.365893343881,100.0,1.0,1.1921913431907494
Chhattisgarh,KOREA,2009,Kharif     ,Rice,68325.0,49123.0,2836.811307049582,100.0,1.0,0.7189608488840102
Chhattisgarh,KOREA,2010,Kharif     ,Rice,67867.0,73896.0,2125.2296032929466,100.0,1.0,1.088835516524968
Chhattisgarh,KOREA,2011,Kharif     ,Rice,69804.0,104657.0,2969.8554639183135,100.0,1.0,1.4992980344965905
Chhattisgarh,KOREA,2012,Kharif     ,Rice,69533.0,122289.0,2329.0905441477553,100.0,1.0,1.758718881682079
Chhattisgarh,KOREA,2013,Kharif     ,Rice,69767.0,112577.0,2508.9969021443785,100.0,1.0,1.6136138862212794
Chhattisgarh,KOREA,2014,Kharif     ,Rice,73095.0,130407.0,2008.5947601857624,100.0,1.0,1.7840755181612968
Chhattisgarh,MAHASAMUND,2000,Kharif     ,Rice,233263.0,114090.0,2979.755308710747,100.0,1.0,0.4891045729498463
Chhattisgarh,MAHASAMUND,2001,Kharif     ,Rice,242450.0,290201.0,2237.9380290383933,100.0,1.0,1.196951948855434
Chhattisgarh,MAHASAMUND,2002,Kharif     ,Rice,242444.0,108462.0,2272.8919991580788,100.0,1.0,0.4473692894029136
Chhattisgarh,MAHASAMUND,2003,Kharif     ,Rice,250091.0,387427.0,2156.979609613427,100.0,1.0,1.5491441115433982
Chhattisgarh,MAHASAMUND,2004,Kharif     ,Rice,251046.0,319432.0,2762.602026010816,100.0,1.0,1.272404260573759
Chhattisgarh,MAHASAMUND,2005,Kharif     ,Rice,250057.0,247754.0,2823.415377325027,100.0,1.0,0.9907900998572324
Chhattisgarh,MAHASAMUND,2006,Kharif     ,Rice,256752.0,331104.0,2592.059809307523,100.0,1.0,1.289586838661432
Chhattisgarh,MAHASAMUND,2007,Kharif     ,Rice,241743.0,331756.0,2088.610674111842,100.0,1.0,1.3723499749734225
Chhattisgarh,MAHASAMUND,2008,Kharif     ,Rice,260661.0,292312.0,2475.398456570251,100.0,1.0,1.1214259133510576
Chhattisgarh,MAHASAMUND,2009,Kharif     ,Rice,262841.0,292973.0,2299.681156862007,100.0,1.0,1.1146396490654045
Chhattisgarh,MAHASAMUND,2010,Kharif     ,Rice,266738.0,486688.0,2917.9972059421552,100.0,1.0,1.824591921660956
Chhattisgarh,MAHASAMUND,2011,Kharif     ,Rice,266270.0,377333.0,2573.4920565757657,100.0,1.0,1.4171066962106134
Chhattisgarh,MAHASAMUND,2012,Kharif     ,Rice,270962.0,521880.0,2944.5360292304713,100.0,1.0,1.926026527704992
Chhattisgarh,MAHASAMUND,2013,Kharif     ,Rice,271381.0,474504.0,2334.4095716950883,100.0,1.0,1.74847907554324
Chhattisgarh,MAHASAMUND,2014,Kharif     ,Rice,272551.0,510063.0,2240.407071334425,100.0,1.0,1.8714405744246032
Chhattisgarh,MUNGELI,2011,Kharif     ,Rice,108233.0,213753.0,2695.6601364600065,100.0,1.0,1.9749337078340248
Chhattisgarh,MUNGELI,2012,Kharif     ,Rice,108920.0,245868.0,2992.7948752458287,100.0,1.0,2.2573264781491003
Chhattisgarh,MUNGELI,2013,Kharif     ,Rice,108812.0,187778.0,2631.71445939242,100.0,1.0,1.7257103995882808
Chhattisgarh,MUNGELI,2014,Kharif     ,Rice,108824.0,220811.0,2796.666698369628,100.0,1.0,2.029065279717709
